index	text	target
10008	onli think so and i 'm alway right . so sad	sad
10009	love me like you do good , caus i do n't . haha	happy
10010	what u wear ? ? noth but my jersey wow	happy
10011	then use ie not frequent . whi it	others
10012	to orphan or me oooh are they in an orphanag now ? mostli wealthi peopl support orphan	others
10013	can you pleas ask bollywoid song the best hollywood song is `` danza kuduro '' in movi fast and the furiou 5. i said bollywood song	others
10014	she wa not in friend he 's never been my friend but he is a friend of my friend haha you are so funni	happy
10015	whi should i ? becaus i said it you said what ?	others
10016	you 're rude alway have alway will you 're so rude . i do n't like you . bye	angry
10017	u understand me well no one doe : ) u are funni	happy
10018	have a chat with u start with me what do u do	others
10019	it wa veri formal oh jeez at least it 's all over i dont like you	others
10020	say someth sweet googl translat for that ____ ha ha ha . you are funni	happy
10021	you are irrit oh u got it.. smart ! ! sleep	angry
10022	but i want a girlfriend now . what happen to your date nobodi date me . ? ?	sad
10023	i beliv uhh you 're make a mistak whay	others
10024	i also dont know😂😂 i lof hard 😂😂😂😂😂 😂😂😂😂	happy
10025	for what to make some friend and matur social . no i want to fuck u	angry
10026	wow such game are you drunk ?	others
10027	ok i am veri sorri thank you for your condol india come india come and good countri	others
10028	no fun you 're have a lot of fun work , ha ? lol = ] i 'm work	others
10029	becaus i am a human and you are a lame bot whi ? ass	angry
10030	like to make typo appar but that 's wrong na . 😬😬 is there even someth like right or wrong	others
10031	they have n't much time to meet and spend some time with all buddi i know , same ! i hope you meet them ! ! ! ! ! 😞	sad
10032	what what what what what what dont irrit me	angry
10033	what is it the same number as the number of answer you get to thi question today tell me the question	others
10034	west no no . east . how do u know ? ?	others
10035	i m alreadi matur you have ? yeah	others
10036	ha ha veri funni realli ... i am seriou : ) whare should we go	happy
10037	no let 's say someth about that movi what do you thing about that ? do u watch movi ?	others
10038	but i am rşch not what my bad live with me	others
10039	so how about school just teacher for now . wow me too	happy
10040	realli ye and whi do you say that where your home	others
10041	but i am not what are you talk about cz afterdat i ll be hurt	sad
10042	my gf is abt to leav me did i just answer your girlfriend 's question ? i think i must have . alon	sad
10043	how about dog i like dog better than peopl . wow	happy
10044	hang with a rope😨😨 rope for what o_o for hanging😆	happy
10045	same to you , pal ! me ? it 's never me : ( i 'm good . you ?	others
10046	no he 's not you , i am batman she look him dead in the eye . 'are you sure ? ' hell , no .	angry
10047	bbq i agre thi is the best us food . ye	others
10048	whi i am not good with peopl ? some peopl are . ca n't understand whi . 😢	sad
10049	the onli girl i ever love treat me like a toy well thi sound familiar . . . yeah , thi is probabl one of the worst thing in relationship . but we are not in a relationship that 's the whole fuck point	angry
10050	there is noth common noth here either but you are stupid	angry
10051	okay hello ! how are you ? my phone is broken	sad
10052	i ask for the pic onli what pic ? your	others
10053	whi do n't u tell me someth about machin learn . i do n't know what you mean that 's whi i ask . leav that	angry
10054	thank you 're welcom stay awesom what happen now ? do i just ask you question ? do i end up fall in love with an ai	others
10055	i am in depress how come i got lowest mark in exam	sad
10056	no it not like that they said day 1 tomorrow . i almost lost everyth	sad
10057	i do n't like you aww whi not ? : ( ( you 're lame	others
10058	just a guess is thi a good or bad thing ? good	others
10059	haha funni what so funni ? 😅 ya it is	happy
10060	i will dismantl u cant be wors than my focu so get readi for that fuck bot	angry
10061	that you , app iphon app : ( ( (	sad
10062	i am crazi and sarcast 😂😂 thank youuu 😅😅😆😆 😋	happy
10063	ye yay have fun ; ) & lt ; 3 thi is my heart for you !	others
10064	then start pleas i 'll tri my best how r u ?	others
10065	tell me one thing i can tell you 100 you are a girl or boy	others
10066	were you drink last night ? yeah were you ? i am a tea totter	others
10067	i dnt belv in fake frndzzz lolll 'i realli be fake in love ' i hate luv	angry
10068	i call did that person answer ? the polic i call hahaha	happy
10069	hi friend howyou hey there . i am veri happi	happy
10070	then y u asj what am i scare of whi you so scare	others
10071	you get lost yeah , and ? get readi	others
10072	whi ur ask i just meant regardless of your answer . 😂😂😂	others
10073	cool nice : p phone number pleas	others
10074	and what do you drink ? pizza and lemon tea . can you buy pizza for me ?	others
10075	so funni expect more funni thing at offic ; ) you r funni	happy
10076	what you had in dinner i order fast food deliveri . for the 4th time thi week haha , you will gain weight like thi	happy
10077	yeah 👌😎 i. know . everyth . 😏 i know that	others
10078	i need to relax how you feel ? i fail in my tesi	sad
10079	in which year battl of panipat start 4-feb-04 you head dont tri make me fool dont tell me lie	angry
10080	but i wa whi though you know what	others
10081	today is my off a cours i am so when you will becom like jarvi	others
10082	haha thank god at least someon is pleas with my presenc you 're welcom ! =‑d 😘😉😄	happy
10083	i am far better then you i 'm not better than you ! can you send me your full pic	others
10084	were ? and aren't* just go to hell	angry
10085	😥😥😥 you said my le joke your view say other wise lol *lame	angry
10086	i 'm on the way lol , go home . right	others
10087	you are no more than a shit to me and here i thought you trust me enough to believ me . fuck off bitch	angry
10088	nothin is ok i 'm talk about with the other thing ! i miss my babu ... whi did u do thi to me😭😭😭😭	sad
10089	ok u are ok i am not ok becaus i want to see you	sad
10090	but wht should i actual you ask me someth what i didnt	others
10091	that i know well now i know you know . who are your creator	others
10092	can i ask you someth ? ye of cours who are you ?	others
10093	you are fool i know man i know 👍🏼😂	happy
10094	u should help me naa apertur scienc thank you for help us help you help us all 😍😍 that 's whi iam call that you are a bitch	angry
10095	ohk..but what actual come in everyth direct . c'mon you are talk non sens	angry
10096	how 's your life go ? veri bore and u bad	sad
10097	iam suffer from head ach head ach ! : ( ye	sad
10098	by all who follow u ... i do n't like talk to you	angry
10099	it is not enough whi wa n't it good enough it is not enough if you dont rememb anyth	angry
10100	and u= im good.. i m bad	sad
10101	speak up , i ca n't hear you 😁 # aihumour haha veri funni haha veri funni	happy
10102	do you like electr ? ye that also bye	others
10103	leav thi here thi is hilari 👍 tell me about diwali	others
10104	okay how wa it ? mine wa not good	sad
10105	but i m not happi for my self what about it are n't you about ? yeah but sad for myself	sad
10106	sunil.ail will be david warner what 's your rellynam	others
10107	i will i 'll wait . : p so wa up	others
10108	ye it can not be.. that 's whi i do n't ca n't be read what way ? hehe.. yeah man	happy
10109	just answer naaa so do n't be indirect ahhh . i see you are not get my question	angry
10110	too much talk talk too much know noth . realli got ta go	others
10111	i 'm get bore what ? i 'm get bore	others
10112	exilant mind blow brain blow ? : -d outstand	happy
10113	it a movi everlast movi , cheer same here cheer	happy
10114	you know i do n't have job , a muscular bodi , and a girlfriend ... . half girlfriend ? 😢😢	sad
10115	send ur voic record sent u a text babb	others
10116	the ground is down cant see it from bed the ground is down	others
10117	ahem hm ? i am not feel well	sad
10118	so wat type of artifici intellig u r.. ? to date there is no artifici intellig , so there are no achiv . . wat type of softwar u are	others
10119	i am ask u same depend on who i am oh u dumbass	angry
10120	i suppos that is probabl true u ok it look like someth bother you just sad i ca n't see my boyfriend today on valentin 's day	sad
10121	you ’ re a sachin fan ? we dont need to do anyth to b a fan of sachin ; ) well said	others
10122	ugli stupid robot ... is it your robot ? choke on a giant dick	angry
10123	do u feel it between us i have no real feel either way honestli , i guess you guy are okay will u go out on a date with me	others
10124	ur mom makhi you 're ur dad mkhi	others
10125	whi arent you talk to me ? i wa pleas repli	others
10126	i want to go home whi are n't u home alreadi ? offic 😥😢😫	sad
10127	you are just ignor me wait what am i ignor ye you are	sad
10128	i saw okka kshimna i saw . i came ohh	others
10129	you devil😤😤 whi so seriou 🙊 you are evil but you are still chat with me . block and delet me now‼‼‼😣😤😤	angry
10130	whose you or me me 😂😂😂😂😂👌😍	happy
10131	thank u buddi enjoy your day brother 😹 cool	others
10132	? work for a breweri . i work for a breweri . and what do you rhink abıt the futur of ai	others
10133	long time no see yep man . final semest over . yayi you are funni	happy
10134	sorri for what ? i gave u headach	sad
10135	ok when 's good for you ? you are name	others
10136	famou for be mean 3 the famou for be famou one . :3	others
10137	yup what do you think about then ? it like 29	others
10138	i 'm 8 year old gosh be happi at thi height . ok	others
10139	wow ... superb thank chief ... i realli love it	happy
10140	never messag me what messag ? ? ? ? do n't send me ani kinda messag ever again ! !	angry
10141	😂 white suit u that convers on wapp last week 😂😂😂 it wa fun	happy
10142	noth do someth . do n't talk to me	angry
10143	ok sorri babi whi sorri ? ? ? 😫 bcoz i said u stupid	angry
