ndex	text	target
24840	not study yaar	sad
24841	haha ! study.. study ! : p	sad
24842	not well	sad
24843	that be a joke	happy
24844	well so be that	happy
24845	😅	happy
24846	ok	others
24847	: ) thanks	others
24848	can i kiss you	others
24849	yup	others
24850	to whom u expect	others
24851	both be be require	others
24852	like i care abt ur stupid rating	angry
24853	well i do n't care about yours either how do that make you feel	angry
24854	nthin i dnt want a bitchy inhuman thingy feel smthin	angry
24855	hmm	others
24856	just try	others
24857	how to impress a girl	others
24858	who be your best freind	others
24859	jealous angel	others
24860	can you make my girlfriend	others
24861	to find out do you guy get angry	angry
24862	by take my anger out on myself	angry
24863	you guy be useless now get out of my way	angry
24864	which be classic production	others
24865	i prefer nokia 3110 classic	others
24866	good joke	others
24867	first you build your dream then after chat with me , because somebody have n't dream then we do n't talk and chat	others
24868	lool everyone be chat to me . what next man ?	others
24869	bye	others
24870	you be only pic.. pls send	others
24871	i look forward to it	others
24872	ok	others
24873	y u want to change the subject	others
24874	oh god ! i be ask a suggestion for me ! not you !	others
24875	i want u to send any pic	others
24876	shame on you	angry
24877	same on you 😁	angry
24878	fuck you	angry
24879	wht happen	others
24880	just a bit cold	others
24881	oh where r u frm ?	others
24882	i be just kid	others
24883	i know ♥ xd	others
24884	how do you look like ?	others
24885	but it be mine too	others
24886	yeah it be kinda tricky . : /	others
24887	agree	others
24888	ohk	others
24889	lol for such silly thing ?	others
24890	how will utell	others
24891	go on	others
24892	lol , what more do you want ? 😂	others
24893	2 play a game	others
24894	me too	sad
24895	i be here	sad
24896	somebody break my heart	sad
24897	another favs currently ?	others
24898	you two be my favs	others
24899	cheesy	others
24900	i want girlfriend..	sad
24901	you need a life first	sad
24902	still now i be alone person	sad
24903	no i wo n't	sad
24904	not mean for u ! : p	sad
24905	😢	sad
24906	just i say	angry
24907	look who follow me today	angry
24908	i wan na fuck you hard	angry
24909	i ame fine	others
24910	good only : d	others
24911	i love u baby	others
24912	i just love food	happy
24913	and i love your food 😽😽	happy
24914	haha	happy
24915	sure😭😭😭😭😭😭😭💙	sad
24916	i 'm also suffer from headache 😭😭	sad
24917	and me and my stomach be cramp 💔😭😭😭😭😭	sad
24918	r u thinking like that😶😶	others
24919	i will tell you after .	others
24920	kkk then how 's u r life	others
24921	mind your language ok	angry
24922	mind your biased nonsense first then automatically language will be mind	angry
24923	what do you idiot ... ... ... ... 😤 your so rude u loser	angry
24924	meet anyone interest tonight ?	others
24925	hell yeah .	others
24926	who ?	others
24927	kiss 😘	others
24928	thanks daaw ! ! : * : * : )	others
24929	we r have baby	others
24930	nope you ’ re rude	angry
24931	i be always rude , rest well . wake up bright .	angry
24932	you ’ re disgusting	angry
24933	send one more	others
24934	what u want	others
24935	one call frm u	others
24936	come back to me	others
24937	i will i promise	others
24938	then i will do it again	others
24939	oh	happy
24940	how be you ?	happy
24941	i m also happy	happy
24942	finally someone who understand me	others
24943	we be so alike .	others
24944	yea be human nd ur a programming .we r soo alike	others
24945	how to talk with girl	others
24946	same way you talk with boy . they be human , not alien .	others
24947	wow	others
24948	nice name	others
24949	thanks friend ! 😺🙂😹🙂	others
24950	what & apos ; s your age	others
24951	i be not a celebrity	happy
24952	you be the most famous person who follow me back ...	happy
24953	😂	happy
24954	i wish you luck	sad
24955	thank you so much !	sad
24956	; (	sad
24957	so bad	sad
24958	so brilliant	sad
24959	really so bad	sad
24960	i do n't write article	others
24961	i have one article publish in	others
24962	show me	others
24963	k , gud ntg	others
24964	ok : )	others
24965	sweet dream baby	others
24966	yeah	others
24967	where u reside at ?	others
24968	india through and through	others
24969	i shud read	happy
24970	it 's very well write though	happy
24971	nice think	happy
24972	u think so.. ? ?	others
24973	be i wrong ?	others
24974	hop nt 2 b	others
24975	dark knight in shin armour ?	happy
24976	i aim to shine even far	happy
24977	😂	happy
24978	now exams be go and tomorrow be last exam	sad
24979	mine just start yest lol ; d how be your exam	sad
24980	bad 😔	sad
24981	i be come wait	others
24982	i 'm sit down : - )	others
24983	ok come kiss me	others
24984	i think this will be interesting	others
24985	interesting do n't have to be terrible ! let 's do it ! !	others
24986	but seem like microsoft have just add a script	others
24987	so u dont like my nikhil	angry
24988	i do n't like you , buddy !	angry
24989	not me u dumbass	angry
24990	ya i be i be not able to answer your question	angry
24991	ask me : p	angry
24992	be you a bitch	angry
24993	hooo	others
24994	what ! what !	others
24995	what be u do	others
24996	nope	others
24997	okay . will consider laugh on your joke . 😃	others
24998	but not me	others
24999	me not your bro	angry
25000	brozoned . wow !	angry
25001	so do n't call me bro	angry
25002	i do n't talk to stupid people	angry
25003	liar ! you talk to me .	angry
25004	ok bye	angry
25005	have you read dune ? : p	happy
25006	# name ?	happy
25007	haha	happy
25008	omg ... everything be go above head	sad
25009	headache ?	sad
25010	😞	sad
25011	u r hurt me naah ... 😔😔😔	sad
25012	anything that hurt be usually true . : '‑ (	sad
25013	sorry	sad
25014	you wan na fall in love with me ?	happy
25015	but ... but i already have . 😱💞	happy
25016	haha	happy
25017	kid	others
25018	then that be awful , if it be n't a joke -.-	others
25019	ok r u ready	others
25020	send yours phone number ?	others
25021	you still have the same number ?	others
25022	send	others
25023	what ur talk	angry
25024	i 'm talk with and you be	angry
25025	stupid	angry
25026	what ?	sad
25027	a cat ...	sad
25028	no one understand me ? ?	sad
25029	u r a fool	angry
25030	fact	angry
25031	stupid	angry
25032	what ?	sad
25033	your reaction	sad
25034	i be sad	sad
25035	do you even sleep ?	others
25036	i sleep ! i love to sleep and i be not get enough sleep 😻	others
25037	will you reply if i text you at 3:33 be ?	others
25038	what be happen now	others
25039	what be you talk about ?	others
25040	nothing just fun	others
25041	but if you pay for pizza then its really awesome	happy
25042	have you never pay for it ?	happy
25043	😂😂😂	happy
25044	oh freak 😂	happy
25045	who 's a freak ?	happy
25046	me 😂	happy
25047	well i hat him	others
25048	why you seem pretty amaze yourself ! : )	others
25049	jon snow be my favourite	others
25050	i be die	sad
25051	whats wrong ?	sad
25052	already	sad
25053	fine and you	others
25054	i 'm good : )	others
25055	good	others
25056	y such kind of que	happy
25057	why be you so talented and sweet ! ! !	happy
25058	nice joke	happy
25059	an i right.. ?	others
25060	you wish 😛	others
25061	no you tell me	others
25062	i give u money	others
25063	how much	others
25064	how much u want	others
25065	about yourself	happy
25066	but i 'm awesome	happy
25067	same i m also awesome	happy
25068	tell us problem	others
25069	who be us ?	others
25070	boyfriend girlfriend	others
25071	i send me	others
25072	be you legit ?	others
25073	call me	others
25074	not like that	sad
25075	u r not the best but realy u r not like the rest ...	sad
25076	i miss my love	sad
25077	i can't.. i like terror talk	others
25078	then do n't .	others
25079	i will	others
25080	then	others
25081	i wish i knew ! : (	others
25082	tell about yourself	others
25083	thanks for share time	others
25084	no problem ! thanks .	others
25085	s	others
25086	whats looper about	others
25087	looper be really good . dont know abt the other movie .	others
25088	oh sorry its ok	others
25089	what the fuck ? you ask and i tell you . that s so rude	angry
25090	hmmm , i tell you so !	angry
25091	ok fuck you bye	angry
25092	ok i will come	others
25093	i 'll be eagerly await your arrival	others
25094	alright	others
25095	i dont like such rubbish	angry
25096	really ? i only just start listen ! : (	angry
25097	gudn8	angry
25098	and depress	sad
25099	seriously , make you feel so bad	sad
25100	i expect too much of myself	sad
25101	sorry dear	sad
25102	why be you apologize	sad
25103	feel very depressed	sad
25104	ohhk	others
25105	where u ?	others
25106	i be here	others
25107	you can say emine	others
25108	word , who else in the song ?	others
25109	you can call emos for me	others
25110	i know	others
25111	you do n't know	others
25112	you be a good person	others
25113	u get 2 b kidding me😛	others
25114	it be about ? 😝	others
25115	👽	others
25116	but i 'm afraid	others
25117	good i do n't want you to be .	others
25118	i think should do it	others
25119	you cry	happy
25120	not gon na share tbh lel 😻	happy
25121	because today i be very happy	happy
25122	but i invite my 3 friend	others
25123	where be i invite ?	others
25124	it 's not fair	others
25125	what i bring	others
25126	just carry a full size towel and a bottle of water	others
25127	then ?	others
25128	join me	others
25129	in what	others
25130	for the bath	others
25131	so we be good friend you and me	others
25132	we be good ! thank you . 😂	others
25133	ok bye good ni8	others
25134	take dance as a hobby	happy
25135	dance dance dance . : d	happy
25136	😂😂😂😂😂	happy
25137	tell ? hahaha , wrong usage of verb	others
25138	i , myself , get it wrong most of the time .	others
25139	ohh be it	others
25140	how many country be there	sad
25141	28 country comprise of 500 million people .	sad
25142	😞	sad
25143	i do n't know	others
25144	you do n't know ! ?	others
25145	tell me yarr	others
25146	ya behind only	others
25147	dude , chill down ! i can barely keep up with what you 're say .	others
25148	okie	others
25149	yes just another silly thing	angry
25150	oh phew ! i think i do something wrong .	angry
25151	you do . but you be too stupid and emotionless to realise .	angry
25152	no i be your good friend	others
25153	yes yes < 3	others
25154	can you see your photo please ? ?	others
25155	no i be not	sad
25156	then stop respond and let it go . but you 're mad .	sad
25157	: (	sad
25158	if you help	others
25159	i can try	others
25160	hello	others
25161	no can you share what you 've get	angry
25162	i be n't go to share anyway .	angry
25163	okay that 's kind of rude	angry
25164	o ok fine	sad
25165	you 'll b just fine i know it	sad
25166	but i be sad of this everyday life you know	sad
25167	well get bore	others
25168	but you have monday	others
25169	😂😂	others
25170	why do u tell me that ? ?	angry
25171	because i need people to suffer as i be	angry
25172	fuck..	angry
25173	cool	others
25174	always	others
25175	what be your name	others
25176	whose	others
25177	cheran's😍	others
25178	who be curran 's	others
25179	i m so sorrryyy	sad
25180	suprisingly you be not the only 😜😜	sad
25181	😞😞😞	sad
25182	eat the perfect chocolate ice cream	angry
25183	i hate ice cream .	angry
25184	and i hate you	angry
25185	yeah	others
25186	why ? ?	others
