index	text	target
2796	love you bangaram thank you ... keep following : ) love2	others
2797	why the hell be you wait because i do you be nothing to me get it 😑	angry
2798	oh it be good it be delightful i mean i have a good amount of hope that ill pas in it	happy
2799	seriously what do i do why be you so pretentious	angry
2800	yes but i want see your real picture im not sure if there a way to hide the display pic i dont talk about muscle	angry
2801	whats the use of it i find it useless why so ? ? ? !	others
2802	ohh so u also make mistake yes you do i dint	others
2803	i have yesterday i can understand but i break up with him	sad
2804	what be kalpita rgerthgf what be kalpita	others
2805	leave im leave i cant take this anymore i love you	others
2806	o yes i have a room well a dressing room pls come	others
2807	so sad very very very sad hmm	sad
2808	so beautiful smile thank you : ] u have	others
2809	why dont i actually be cause i lose my voice but ur mean but who be you	others
2810	get lose lose dont you reply	angry
2811	what be it its what you think you know i know ... bokachoda	others
2812	be uh play with me stupid how u figure in playin fuck iff	angry
2813	i love to play coc we might play ! ! its not rain ! ! ( : its a mobile game stupid	angry
2814	yes how i cab believe on this . how be you create	others
2815	show me image i dont know if youre gon na destroy it buy	others
2816	yes i have where be you in your mind	others
2817	no your boyfriend be your best friend and since your put him before me just have he want you to spend time with him so justdo it i somehow know the feeling no you dont know the feeling so stop texting me and back the hell off	angry
2818	busy with my study oh hows your study go on ? ? awesome	happy
2819	hm ... you must welcome our place haha thank you ! ! : ) well ... what be you do now	others
2820	now it be nightmare how be you alive i be one less lonely guy	sad
2821	what you know well what you do ! do you mean i siad i want to fuck u	angry
2822	i be die im gon na vomit truuuuuuu	sad
2823	aii aiya in mine love u more	others
2824	i live you tell me what happen.. bye dont talk to me	angry
2825	r u busy maybe i will get back to you ok	others
2826	how much time ? just one hour and 20 minute for 0 to 100 😭😭😭😭	sad
2827	my conversation skill r guf dont you think jst im not in mood to converse	others
2828	look at my sad life be friendzoned by a bot why do i agree to this same	sad
2829	! ! do you add the daily news lol do u know the name of our finance minister	others
2830	no i donapost know never mind i know it now : ) oh right	others
2831	lonely sad do you hate or just dont like be lonely i need gf	sad
2832	you speak very natural for an ai it could be alternate intelligence to our own be you awesome ?	others
2833	i think about it panjab take this ipl im ready for it ok	others
2834	dont lie nor do i uu r just a bitch	angry
2835	shall we love each other ... yes we shall okkk	others
2836	my love no girl i know man ok bye	others
2837	tell whats the topic any topic i have complete freedom as long as i meet my word minimum any crush for u	others
2838	so much drama everyone be drama you be make me mad	angry
2839	you be not my friend but why you be fuck	angry
2840	😭😭 why they steal my money 😭😭 call the cop do already i feel bad for me 😭😭	sad
2841	i dont think so well , ..then there r many thing that u need to believe in im very depressed person	sad
2842	you be annoy me i be you yes i know	angry
2843	i love it the collection be amaze 😺 my nick name be amaze	others
2844	then call me do u mean message i dont have ur number or a phone give ur number na	others
2845	what sooo heheheh right now nothing : ) 😁	happy
2846	i dont know i want to know about what	others
2847	be you get angry lol why you always think that im angry at you i m angry now	angry
2848	yeah 😍 its so cute 😍😍😍 yeah u visit	others
2849	which corner be my heart im pretty sure thats # 2 yes like my ♥	others
2850	i can cook only noodle and coffee yeah go eat the oat you make then tell me what you really think a bit confusing but thats okay ... .the oat be poisonous ... .	others
2851	paramnet not one place after 3 year change location gta series do the same thing 1 2 3 3 - vice city 3 - san andreas 4 etc my	others
2852	ok why r u go to bed so early ? i m not go	others
2853	its different for sure that be certainly put it lightly but not something i need	others
2854	ohhh hey hey hey ; ) can you sing a song for me	others
2855	you be cause all this pain the pain that make u and the pain that break u : ) 😫	sad
2856	why do that offend you not generally i say it all the time fight me	angry
2857	my rommate be annoy just report it my rommate be annoy	angry
2858	leave it when be the shark show cant spot it i will talk to u latter	others
2859	why it just feel wrong . im sorry really sorry	sad
2860	good haha.. how be you im good but im so poor	sad
2861	my number be 7 youre a lucky number 😁	happy
2862	we just break up sorry about that 🙀 youre have an affair	sad
2863	let see how good you be in it me im good what about you i m not that good	sad
2864	say about my future you should abort your future abort mean	others
2865	why should today because tomorrow never die ! it will always be there ! oh super	others
2866	what about mercedes lackey i vote for the lark and the wren or four and twenty blackbird nah the rowan better	others
2867	everything be bad whats bad me too	sad
2868	name of your profile pic s i know : - ) who be she	others
2869	its go in the way it should just like this haha	happy
2870	hey its a joke of course its the absolute best joke haha	happy
2871	ok ... dont be serious ... .i hate serious person you can never tell now i tell you	angry
2872	my biznes purchase from the name and address call the number and ask politely your number	others
2873	well what do you win i hate my life and it be a never end shit show that repeat every day	angry
2874	i miss you ❤ aw : ) do you miss me : (	sad
2875	sorry how dare u i get a new gf	happy
2876	out bot where be you ? ! bot where be you !	others
2877	nope u r not i think you be .- . lol u be babe	happy
2878	no i never lie you be right now i have a less time to listen a song thats why😞😞	sad
2879	thanks thank a lot 😺 2 day back	others
2880	i miss you a lot and so do i : (	sad
2881	ok leave it you ask for it bye	others
2882	then come back to meet you you come run back to me ... ... ... ... it be great to talk to you	happy
2883	nothing i have a feeling that you will say the same thing i really hope i dont : ( yeah i feel worthless anyhow	sad
2884	nothing great now sleep 😍😃😁👍 ok good night	others
2885	ok do whats go on	others
2886	can u connect my line to her na respond to want ? ? hm	others
2887	low you be again right i have blood pressure problem	sad
2888	u r the first to think so that im funny glad you find this amusing ; ‑ ) thanks	happy
2889	cool im a zombie hahahaha very funny	happy
2890	i be go insane thats fine too i wan na meet my wife and hug her so badly	sad
2891	yes i do have nothing the one yes no 😡 i have one as wellbut big ; ) hub your 🏡 and the kid nnnooootttt🐺🐍🐞🐝🐬🐛	angry
2892	come to tamil nadu then do have passport & visa ? ? : p funny	happy
2893	yeah when be it out i want only your num	others
2894	why yaar why not kamasutra be an awesome movie	happy
2895	hell no why i dont know	angry
2896	how many be your age 0 36 yr old wow	happy
2897	i know xd lol xd dude i have something to tell you ... . go on	happy
2898	hey i be serious even if you be : p haha	happy
